,first_name,last_name,proffession,Birthplace,Age,Birth Sign,month,day,year,popularity_rate,DEATH DATE
5823,Signe,Lindkvist,TV Actress,Denmark,48,Taurus,April,30,1974,194022,
5824,Signe,Kragh,YouTube Star,Denmark,25,Aries,April,15,1997,73062,
5825,Signe,Hansen,Instagram Star,Denmark,27,Aries,April,19,1995,8819,
5826,Signa,Mae,TikTok Star, Minnesota ,18,Virgo,September,18,2003,759,
5827,Sign,Ryan,YouTube Star,United States,28,Scorpio,November,5,1993,44944,
5828,Sign,Ellen,YouTube Star,United States,26,Pisces,February,27,1996,42315,
5829,Sigmund,Romberg,Opera Singer,Hungary,,Leo,July,29,1887,181418,Nov 9
5830,Sigmund,Jahn,Astronaut,Germany,,Aquarius,February,13,1937,149475,Sep 21
5831,Sigmund,Freud,Psychiatrist,Czech Republic,,Taurus,May,6,1856,17572,Sep 23
5832,Sigmar,Polke,Painter,Poland,,Aquarius,February,13,1941,91455,Jun 10
5833,Sigit,Purnomo,World Music Singer,Indonesia,42,Sagittarius,November,27,1979,111126,
5834,Sigismund,Luxemburg,King,Germany,,Aquarius,February,15,,175985,Dec 9
5835,Sigils,Sigils,YouTube Star,United States,33,Aries,April,8,1989,5973,
5836,Sigi,Wimala,Model,Jakarta,38,Cancer,June,21,1983,177267,
5837,Sigi,Schmid,Soccer Coach,Tubingen,,Pisces,March,20,1953,156991,Dec 25
5838,Sighmegxn,Sighmegxn,TikTok Star,Detroit,22,Sagittarius,December,11,1999,34882,
5839,Sighfani,Sighfani,Instagram Star,Brazil,22,Pisces,March,1,2000,108173,
5840,Jericho,Anderson,YouTube Star,Thunder Bay,22,Taurus,May,10,2000,63874,
5841,Sigh_aury,Sigh_aury,TikTok Star,Italy,18,Libra,September,30,2003,39634,
5842,Siggy,Flicker,Reality Star,Israel,54,Gemini,June,1,1967,33445,
5843,Statik,Selektah,Music Producer, Massachusetts ,40,Aquarius,January,23,1982,109170,
5844,Sigala,Sigala,Music Producer,Norfolk,29,Scorpio,November,1,1992,13245,
5845,Sig,Hansen,Reality Star,Seattle,56,Taurus,April,28,1966,35359,
5846,Sifu,Lee,Martial Artist,Chicago,40,Scorpio,November,16,1981,69195,
5847,Siffat,Haider,Blogger,Canada,30,Leo,August,3,1991,182749,
5848,Sifathullah,Woodod,Rapper,Queens,27,Gemini,June,5,1994,65939,
5849,Sieun,Park,Pop Singer,Seoul,20,Leo,August,1,2001,47801,
5850,Sieteex,Sieteex,TikTok Star,Barcelona,19,Aquarius,February,12,2003,10362,
5851,Siete,White,TikTok Star,United States,24,Capricorn,January,18,1998,186184,
5852,Sierraxandrea,Sierraxandrea,TikTok Star,Chicago,20,Pisces,March,8,2002,155342,
5853,Sierraslaays,Sierraslaays,TikTok Star,Houston,20,Sagittarius,December,11,2001,14583,
5854,Siepeels,Siepeels,TikTok Star,United States,19,Taurus,April,24,2003,161029,
5855,Sierra,Zagarri,TikTok Star,United States,31,Gemini,June,5,1990,10889,
5856,Sierra,Whitesides,Instagram Star, Tennessee ,21,Pisces,February,20,2001,49712,
5857,Sierra,Watts,YouTube Star, Missouri ,24,Virgo,September,15,1997,14813,
5858,Sierra,Wakeley,TikTok Star,United States,31,Capricorn,January,16,1991,91959,
5859,Sierra,Thomas,Reality Star, Utah ,35,Sagittarius,December,19,1986,62649,
5860,Sierra,Swartz,Model, California ,26,Leo,August,18,1995,66016,
5861,Sierra,Swann,Folk Singer, California ,44,Aries,April,5,1978,177756,
5862,Sierra,Stubblefield,YouTube Star,Gilbert,7,Sagittarius,December,16,2014,176411,
5863,Sierra,Sprague,YouTube Star,Concord,22,Cancer,July,2,1999,11686,
5864,Sierra,Schultz,YouTube Star, California ,26,Aquarius,January,24,1996,9862,
5865,Sierra,Santana,Model,Santa Maria,32,Aries,April,6,1990,88837,
5866,Sierra,Sandeen,YouNow Star, Minnesota ,24,Capricorn,January,13,1998,66752,
5867,Sierra,Romero,Softball Player,Murrieta,28,Pisces,March,19,1994,42950,
5868,Sierra,Reed,Reality Star,United States,36,Libra,September,29,1985,15516,
5869,Sierra,Quitiquit,Model,Park City,33,Aquarius,February,8,1989,168548,
5870,Sierra,Prescott,Photographer,United States,33,Pisces,March,18,1989,172589,
5871,Sierra,Nielsen,Instagram Star, Nebraska ,36,Virgo,September,3,1985,122425,
5872,Sierra,Neudeck,Dancer, California ,20,Virgo,September,2,2001,22069,
5873,Sierra,McGintus,YouTube Star, Arizona ,17,Sagittarius,November,29,2004,23350,
5874,Sierra,McCormick,TV Actress,Asheville,24,Scorpio,October,28,1997,2827,
5875,Sierra,McClain,TV Actress,Decatur,28,Pisces,March,16,1994,9519,
5876,Sierra,Lewis,TikTok Star,United States,31,Taurus,May,7,1991,18433,
5877,Sierra,Brogmus,Pop Singer,United States,17,Cancer,June,22,2004,20336,
5878,Sierra,Kay,Rock Singer,St. Petersburg,31,Sagittarius,December,18,1990,83134,
5879,Sierra,Kai,TikTok Star,United States,19,Pisces,February,23,2003,15972,
5880,Sierra,Romero,Softball Player, California ,28,Pisces,March,19,1994,137271,
5881,Sierra,Jennings,TikTok Star,Los Angeles,25,Sagittarius,November,30,1996,146269,
5882,Sierra,Jean,Pop Singer,Long Island,20,Scorpio,October,29,2001,97682,
5883,Sierra,Isaac,Instagram Star,United States,28,Aquarius,February,1,1994,185926,
5884,Sierra,Idrees,Family Member,Canada,2,Pisces,February,29,2020,24727,
5885,Sierra,Hull,Folk Singer, Tennessee ,30,Libra,September,27,1991,121838,
5886,Sierra,Holloway,TikTok Star,United States,23,Scorpio,November,10,1998,50149,
5887,Sierra,Haschak,Dancer, California ,18,Scorpio,November,14,2003,768,
5888,Sierra,Gates,Makeup Artist,United States,32,Gemini,May,24,1989,15154,
5889,Sierra,Furtado,YouTube Star,Montreal,28,Libra,September,24,1993,1830,
5890,Sierra,Fisher,Family Member,Los Angeles,20,Aries,April,2,2002,61460,
5891,Sierra,Ferrell,Folk Singer, West Virginia ,33,Leo,August,3,1988,147334,
5892,Sierra,Skye,Model,United States,26,Scorpio,November,6,1995,13084,
5893,Sierra,Dominguez,Instagram Star,United States,32,Virgo,September,10,1989,144849,
5894,Sierra,DiStefano,TikTok Star,Las Vegas,18,Gemini,June,19,2003,110934,
5895,Sierra,Deaton,Pop Singer,Philadelphia,31,Aquarius,February,11,1991,4686,
5896,Sierra,Dallas,Instagram Star,Whittier,32,Taurus,May,12,1990,4264,
5897,Sierra,Dacre,TikTok Star,United States,22,Pisces,March,7,2000,144234,
5898,Sierra,Choate,TikTok Star,United States,19,Scorpio,October,29,2002,97032,
5899,Sierra,Casteel,TikTok Star,United States,22,Aries,April,11,2000,222364,
5900,Sierra,Capri,TV Actress,Baltimore,23,Virgo,September,8,1998,2106,
5901,Sierra,Cannon,TikTok Star,Fountain Valley,22,Cancer,July,15,1999,73635,
5902,Sierra,Cabot,TikTok Star,Costa Rica,17,Virgo,August,29,2004,28160,
5903,Sierra,Bustos,Instagram Star,Singapore,22,Pisces,March,12,2000,37412,
5904,Sierra,Boggess,Stage Actress,Denver,40,Taurus,May,20,1982,14889,
5905,Sierra,Blair-Coyle,Rock Climber, Arizona ,28,Aquarius,January,30,1994,126577,
5906,Sierra,Austin,Instagram Star,Los Angeles,25,Cancer,July,8,1996,66028,
5907,Sierato,Sierato,Fashion Designer, Maryland ,29,Virgo,August,31,1992,93668,
5908,Siera,Bearchell,Model,Moose Jaw,29,Aquarius,February,15,1993,48754,
5909,Sienree,Sienree,Stylist, California ,38,Libra,September,27,1983,207052,
5910,Sienna,Sienna,Wrestler,Detroit,34,Scorpio,November,5,1987,50082,
5911,Sienna,Wilson,YouTube Star, Georgia ,11,Cancer,June,26,2010,39910,
5912,Sienna,Wilson,Family Member,United States,5,Taurus,April,29,2017,42400,
5913,Sienna,Fizz,YouTube Star,England,10,Virgo,September,16,2011,1706,
5914,Sienna,Skelly,Reality Star,United States,24,Virgo,September,22,1997,154966,
5915,Sienna,Scibird,TikTok Star,United States,22,Gemini,June,1,1999,67082,
5916,Sienna,Santer,YouTube Star,San Luis Obispo,23,Capricorn,January,4,1999,15179,
5917,Sienna,Robinson,Gymnast,United States,16,Virgo,September,7,2005,65001,
5918,Sienna,Ribeiro,TikTok Star,United States,19,Libra,October,7,2002,33216,
5919,Sienna,Rawlings,Instagram Star,Canada,15,Aries,March,26,2007,88956,
5920,Sienna,Raine,TikTok Star,United States,21,Aries,April,10,2001,27266,
5921,Sienna,Pesino,Pop Singer,Canada,16,Aries,April,7,2006,51026,
5922,Sienna,Morris,Dancer,United States,15,Aquarius,February,10,2007,28524,
5923,Siena,Mirabella,YouTube Star, California ,24,Pisces,February,22,1998,9659,
5924,Sienna,Miller,Movie Actress,New York City,40,Capricorn,December,28,1981,10260,
5925,Sienna-Marie,James,Family Member,United States,16,Libra,September,30,2005,153799,
5926,Sienna,Lalau,Dancer,Waiphahu,21,Sagittarius,December,16,2000,9530,
5927,Sienna,Knights,TV Actress,England,16,Virgo,September,19,2005,52779,
5928,Sienna,Keera,TikTok Star,Australia,27,Capricorn,December,31,1994,76723,
5929,Sienna,Kasyafani,Instagram Star,Indonesia,9,Aquarius,January,22,2013,125738,
5930,Sienna,James,Family Member, New York ,16,Libra,September,30,2005,131015,
5931,Sienna,Hope,YouTube Star,England,10,Virgo,September,14,2011,81417,
5932,Sienna,Guillory,Movie Actress,Kettering,47,Pisces,March,16,1975,49847,
5933,Sienna,Greer,YouTube Star,England,10,Gemini,June,9,2011,21768,
5934,Sienna,Gomez,TikTok Star,Laguna Niguel,18,Capricorn,January,16,2004,189,
5935,Sienna,Casas,TikTok Star,United States,6,Cancer,July,8,2015,2338,
5936,Sienna,Boyce,Family Member,New Zealand,12,Scorpio,November,7,2009,212365,
5937,Sienna,Bojsen,Instagram Star,Germany,16,Aquarius,February,11,2006,75053,
5938,Sienna,Belle,TV Actress,Cambridge,14,Aquarius,January,26,2008,29090,
5939,Siena,Rodarte,Instagram Star,United States,20,Capricorn,January,12,2002,27070,
5940,Siena,Prucha,Instagram Star,United States,11,Scorpio,October,30,2010,152068,
5941,Siena,Play,Instagram Star,New Zealand,46,Aries,March,21,1976,186950,
5942,Siena,Mancuso,Cheerleader,United States,22,Cancer,July,10,1999,80206,
5943,Siena,Johnston,Chef,Australia,20,Scorpio,November,12,2001,149262,
5944,Siena,Inocberia,Blogger,Indonesia,25,Libra,October,17,1996,163478,
5945,Sienna,Miller,Instagram Star,England,14,Gemini,May,31,2007,29405,
5946,Siena,Bella,Pop Singer,Cleveland,20,Aries,March,27,2002,78328,
5947,Siena,Agudong,TV Actress, Hawaii ,17,Leo,August,19,2004,3032,
5948,Siem,Jong,Soccer Player,Switzerland,33,Aquarius,January,28,1989,127702,
5949,Siegfried,Sassoon,Poet,England,,Virgo,September,8,1886,100073,Sep 1
5950,Siegfried,Fischbacher,Magician,Rosenheim,,Gemini,June,13,1939,47166,Jan 13
5951,Siegbert,Tarrasch,Chess Player,Russia,,Pisces,March,5,1862,200882,Feb 17
5952,Siedd,Siedd,Pop Singer,Lahore,28,Taurus,May,5,1994,35050,
5953,Siedah,Garrett,Songwriter,Los Angeles,63,Cancer,June,24,1958,60053,
5954,Sied,Riel,DJ,Rotterdam,44,Taurus,May,12,1978,207778,
5955,Sidrah,Niaz,Instagram Star,Canada,27,Scorpio,November,5,1994,58392,
5956,Sidra,Smith,Family Member,Camden,51,Pisces,February,28,1971,46838,
5957,Sidra,Ashraf,TikTok Star,Pakistan,31,Taurus,May,14,1991,11627,
5958,Sidónio,Pais,Politician,Portugal,,Taurus,May,1,1872,163257,Dec 14
5959,Sido,Sido,Rapper,Germany,41,Sagittarius,November,30,1980,44569,
5960,Sidni,Sidni,YouTube Star,Estonia,22,Scorpio,October,23,1999,46289,
5961,Sidneyraz,Sidneyraz,TikTok Star,United States,33,Sagittarius,November,30,1988,74115,
5962,Sidney,Wicks,Basketball Player, California ,72,Virgo,September,19,1949,154085,
5963,Sidney,Walton,War Hero,New York City,,Aquarius,February,11,1919,79907,Oct 2
5964,Sidney,IV,Entrepreneur,New Orleans,46,Virgo,August,27,1975,184440,
5965,Sidney,Tilton,Instagram Star,United States,23,Aries,March,30,1999,109823,
5966,Sidney,Starr,Reality Star,Chicago,33,Aquarius,February,5,1989,13592,
5967,Sidney,Spencer,Basketball Player, Alabama ,37,Pisces,March,7,1985,222653,
5968,Sidney,Sloane,TV Show Host,England,54,Cancer,July,5,1967,112874,
5969,Sidney,Sladen,Fashion Designer,Kenya,41,Scorpio,November,17,1980,214082,
5970,Sidney,Sheldon,Novelist,Chicago,,Aquarius,February,11,1917,110772,Jan 30
5971,Sidney,Sewell,Skateboarder, Tennessee ,35,Aries,April,18,1987,182935,
5972,Sidney,Schmeltz,Soccer Player,Netherlands,32,Gemini,June,8,1989,207324,
5973,Sidney,Sartini,Pop Singer,Manhattan Beach,24,Scorpio,November,12,1997,88978,
5974,Sidney,Samson,DJ,Netherlands,40,Libra,October,2,1981,129214,
5975,Sidney,Sampaio,TV Actor,Sao Paulo,42,Taurus,April,21,1980,123020,
5976,Sidney,Sam,Soccer Player,Kiel,34,Aquarius,January,31,1988,193984,
5977,Sidney,Robinso️️n,TikTok Star,United States,22,Taurus,May,14,2000,68950,
5978,Sidney,Rice,Football Player,Gaffney,35,Virgo,September,1,1986,103920,
5979,Sidney,Reilly,,Ukraine,,Aries,March,24,1873,202393,Nov 19
5980,Sidney,Prawatyotin,Instagram Star, New York ,45,Virgo,August,27,1976,166822,
5981,Sidney,Powell,Folk Singer,Jacksonville,20,Libra,September,29,2001,33026,
5982,Sidney,Poitier,Movie Actor,Miami,,Pisces,February,20,1927,10189,Jan 6
5983,Sidney,Nolan,Painter,Australia,,Taurus,April,22,1917,153506,Nov 28
5984,Sidney,Morgenbesser,Philosopher, New York ,,Virgo,September,22,1921,164406,Aug 1
5985,Sidney,Moncrief,Basketball Player,Little Rock,64,Virgo,September,21,1957,86893,
5986,Sidney,Lumet,Director,Philadelphia,,Cancer,June,25,1924,120973,Apr 9
5987,Sidney,Luft,Family Member, New York ,,Scorpio,November,2,1915,184482,Sep 15
5988,Sidney,Lowe,Basketball Coach,"Washington, DC",62,Aquarius,January,21,1960,115740,
5989,Sidney,Lewis,Family Member, Arizona ,29,Taurus,May,17,1993,30476,
5990,Sidney,Lee,Non-Fiction Author,England,,Sagittarius,December,5,1859,13853,Mar 3
5991,Sidney,Lavin,YouTube Star,United States,23,Aquarius,January,28,1999,53280,
5992,Sidney,Lanier,Poet,Macon,,Aquarius,February,3,1842,167479,Sep 7
5993,Sidney,Keyes,Poet,England,,Gemini,May,27,1922,207929,Apr 29
5994,Sidney,Kathryne,YouTube Star, Florida ,23,Scorpio,November,15,1998,59355,
5995,Sidney,Jones,Conductor,England,,Gemini,June,17,1861,170751,Jan 29
5996,Sidney,IV,Football Player,Diamond Bar,26,Gemini,May,21,1996,129336,
5997,Sidney,Howard,Screenwriter, California ,,Cancer,June,26,1891,192786,Aug 23
5998,Sidney,Hook,Philosopher, New York ,,Sagittarius,December,20,1902,221296,Jul 12
5999,Sidney,Hoffmann,TV Show Host,Dortmund,42,Virgo,September,2,1979,199511,
6000,Sidney,Gutierrez,Astronaut,Albuquerque,70,Cancer,June,27,1951,168665,
6001,Sidney,Grigg,TV Actress,Canada,20,Aries,April,1,2002,115146,
6002,Sidney,Greenbush,TV Actress,Los Angeles,51,Gemini,May,25,1970,79604,
6003,Sidney,Godley,War Hero,England,,Leo,August,14,1889,212686,Jun 29
6004,Sidney,Fullmer,Movie Actress,San Francisco,21,Gemini,June,16,2000,18737,
6005,Sidney,Flanigan,Movie Actress,Buffalo,23,Libra,October,19,1998,169400,
6006,Sidney,Dunk,TikTok Star,Netherlands,18,Sagittarius,December,6,2003,2862,
6007,Sidney,Dean,Instagram Star,Miami,36,Scorpio,November,13,1985,168695,
6008,Sidney,Cumbie,Makeup Artist,United States,38,Pisces,February,29,1984,99715,
6009,Sidney,Crosby,Hockey Player,Canada,34,Leo,August,7,1987,2983,
6010,Sidney,Cotton,Photographer,Australia,,Gemini,June,17,1894,216345,Feb 13
6011,Sidney,Clare,Songwriter, New York ,,Leo,August,15,1892,221418,Aug 29
6012,Sidney,Cellas,Instagram Star,Nashville,23,Leo,August,2,1998,23300,
6013,Sidney,Carroll,Screenwriter, California ,,Gemini,May,25,1913,172637,Nov 3
6014,Sidney,Blumenthal,Journalist, Illinois ,73,Scorpio,November,6,1948,211708,
6015,Sidney,Berry,War Hero, Mississippi ,,Aquarius,February,10,1926,200821,Jul 1
6016,Sidney,Bechet,Saxophonist,New Orleans,,Taurus,May,14,1897,111991,May 14
6017,Sidney,Altman,Biologist,Canada,83,Taurus,May,7,1939,60516,
6018,Sidiki,Diabate,World Music Singer,Mali,31,Aquarius,February,8,1991,69832,
6019,Sidika,Bal,Fashion Designer,Antakya,35,Aquarius,January,29,1987,209710,
6020,Sidi,Sané,Soccer Player,Essen,19,Taurus,April,21,2003,174160,
6021,Sidhu,Moosewala,Pop Singer,India,28,Gemini,June,11,1993,20083,
6022,Sidharth,Bhardwaj,Reality Star,Delhi,35,Pisces,March,3,1987,159384,
6023,Sidhant,Gupta,Movie Actor,Jammu,33,Taurus,April,23,1989,91269,
6024,SideLogic,SideLogic,TikTok Star,Tehran,21,Leo,July,23,2000,144302,
6025,Sidearms4reason,Sidearms4reason,YouTube Star,Kosovo,24,Libra,October,20,1997,28527,
6026,Sideara,Claire,Model,United States,25,Leo,August,2,1996,127832,
6027,Siddiq,Saunderson,TV Actor,United States,25,Sagittarius,December,15,1996,140402,
6028,Siddiq,Barmak,Director,Afghanistan,59,Virgo,September,7,1962,184754,
6029,Siddhi,Patne,TV Actress,India,28,Cancer,July,21,1993,209076,
6030,Siddhi,Mehta,Blogger,India,30,Libra,September,23,1991,219537,
6031,Siddhi,Mahajankatti,Movie Actress,Bengaluru,23,Virgo,September,5,1998,145472,
6032,Siddhi,Karwa,Instagram Star,Mumbai,26,Cancer,July,3,1995,160567,
6033,Siddhartha,Siddhartha,Rock Singer,Guadalajara,31,Virgo,August,25,1990,167184,
6034,Siddhartha,Ray,Politician,India,,Libra,October,20,1920,165126,Nov 6
6035,Siddhartha,Joshi,Blogger,India,41,Aquarius,January,30,1981,210731,
6036,Siddhartha,Jadhav,Movie Actor,India,40,Scorpio,October,23,1981,208970,
6037,Siddhartha,Basu,TV Show Host,India,67,Capricorn,December,28,1954,202968,
6038,Siddharth,Siddharth,Movie Actor,Chennai,43,Aries,April,17,1979,57246,
6039,Siddharth,Slathia,World Music Singer,Jammu,30,Leo,July,25,1991,164186,
6040,Sidharth,Shukla,Model,Mumbai,,Sagittarius,December,12,1980,29137,Sep 2
6041,Siddharth,Sharma,Reality Star,Delhi,27,Gemini,May,21,1995,127118,
6042,Siddharth,Sagar,Comedian,Delhi,28,Gemini,June,15,1993,221617,
6043,Siddharth,Nigam,TV Actor,Allahabad,21,Virgo,September,13,2000,11751,
6044,Siddharth,Menon,World Music Singer,Mumbai,32,Cancer,July,1,1989,202903,
6045,Siddharth,Mallya,TV Show Host, California ,35,Taurus,May,7,1987,128236,
6046,Sidharth,Malhotra,Movie Actor,Delhi,37,Capricorn,January,16,1985,10010,
6047,Siddharth,Kapur,Film Producer,India,47,Leo,August,2,1974,147012,
6048,Siddharth,Kannan,TV Show Host,India,43,Aries,March,31,1979,217021,
6049,Siddharth,Gupta,Movie Actor,Dehradun,28,Scorpio,November,4,1993,108487,
6050,Siddharth,Dhananjay,Movie Actor,Thiruvananthapuram,30,Virgo,September,8,1991,219120,
6051,Siddharth,Chopra,Family Member,India,32,Cancer,July,11,1989,90447,
6052,Siddhanth,Kapoor,Movie Actor,Mumbai,37,Cancer,July,6,1984,152815,
6053,Siddhant,Chaturvedi,TV Actor,India,29,Taurus,April,29,1993,111764,
6054,Siddarth,Kaul,Cricket Player,India,32,Taurus,May,19,1990,98073,
6055,Sid,Wilson,DJ,Des Moines,45,Aquarius,January,20,1977,15005,
6056,Sid,Waddell,Sportscaster,England,,Leo,August,10,1940,154192,Aug 11
6057,Sid,Vicious,Punk Singer,London,,Taurus,May,10,1957,7804,Feb 2
6058,Sid,Dog,Dog,United States,12,Libra,October,3,2009,184079,
6059,Sid,Sriram,Music Producer,India,32,Taurus,May,19,1990,48743,
6060,Sid,Owen,Soap Opera Actor,England,50,Capricorn,January,12,1972,96021,
6061,Sid,Monge,Baseball Player,Mexico,71,Aries,April,11,1951,215771,
6062,Sid,Meier,Game Designer,Sarnia,68,Pisces,February,24,1954,116612,
6063,Sid,Luckman,Football Player,Brooklyn,,Scorpio,November,21,1916,126491,Jul 5
6064,Sid,Lucero,Movie Actor,Philippines,41,Pisces,March,12,1981,162839,
6065,Sid,Kaan,YouTube Star,England,35,Cancer,June,26,1986,69041,
6066,Sid,James,Comedian,South Africa,,Taurus,May,8,1913,61194,Apr 26
6067,Sid,Hartman,Journalist,Minneapolis,,Pisces,March,15,1920,92638,Oct 18
6068,Sid,Haig,Movie Actor,Fresno,,Cancer,July,14,1939,57030,Sep 21
6069,Sid,Grauman,Entrepreneur, Indiana ,,Pisces,March,17,1879,190073,Mar 5
6070,Sid,Gordon,Baseball Player, New York ,,Leo,August,13,1917,214813,Jun 17
6071,Sid,Going,Rugby Player,New Zealand,78,Leo,August,19,1943,210008,
6072,Sid,Glover,Guitarist,England,34,Aquarius,February,6,1988,171164,
6073,Sid,Gillman,Football Player,Minneapolis,,Scorpio,October,26,1911,202544,Jan 3
6074,Sid,Fleischman,Children's Author,New York City,,Pisces,March,16,1920,109552,Mar 17
6075,Sid,Eudy,Wrestler, Arkansas ,61,Sagittarius,December,16,1960,86187,
6076,Sid,Caesar,Comedian,Yonkers,,Virgo,September,8,1922,64665,Feb 12
6077,Sid,Bream,Baseball Player, Pennsylvania ,61,Leo,August,3,1960,181024,
6078,Sid,Abel,Hockey Player,Canada,,Pisces,February,22,1918,144691,Feb 8
6079,Sicura,Creations,TikTok Star,United States,22,Cancer,July,19,1999,90668,
6080,Sico,Stuberi,YouTube Star,Serbia,27,Gemini,May,22,1994,81214,
6081,Sickvladi,Sickvladi,TikTok Star,Italy,19,Scorpio,November,3,2002,42912,
6082,.sickobamba,.sickobamba,TikTok Star,United States,16,Gemini,May,23,2005,14560,
6083,SickieKennie,SickieKennie,TikTok Star,Jacksonville,19,Aquarius,February,8,2003,15723,
6084,Sickick,Sickick,DJ,Canada,33,Scorpio,October,25,1988,18738,
6085,Sick18,Sick18,YouTube Star,Peru,24,Aries,April,12,1998,205443,
6086,Sick,Luke,YouTube Star,Rome,27,Libra,September,23,1994,115889,
6087,Sick,Jacken,Rapper,Los Angeles,50,Aries,April,7,1972,99515,
6088,Sicily,Yoder,Chef, KY ,52,Gemini,May,28,1969,145286,
6089,Sicily,Sewell,TV Actress, Michigan ,36,Libra,October,1,1985,56300,
6090,Sicily,Rose,Model,United States,16,Sagittarius,December,15,2005,664,
6091,Sichenmakeupholic,Sichenmakeupholic,YouTube Star,United States,31,Virgo,August,25,1990,63447,
6092,Sibyllete,Sibyllete,TikTok Star,Douala,26,Gemini,June,14,1995,114878,
6093,Sibyl,Gregory,Movie Actress,United States,17,Capricorn,December,25,2004,71809,
6094,Siboy,Siboy,Rapper,France,30,Cancer,July,8,1991,165004,
6095,Sibongtv,Sibongtv,YouTube Star,South Korea,33,Cancer,July,15,1988,28355,
6096,Sibongile,Mlambo,TV Actress,Zimbabwe,31,Cancer,June,24,1990,94686,
6097,Siboney,Briones,YouTube Star, Iowa ,25,Aquarius,February,5,1997,142726,
6098,Sibley,Scoles,TV Show Host, California ,34,Sagittarius,December,7,1987,92241,
6099,sibitg,sibitg,TikTok Star,Canada,21,Aries,April,19,2001,206287,
6100,Sibi,Blazic,Family Member,Chicago,52,Aries,April,14,1970,103144,
6101,Siber170,Siber170,YouTube Star, Nebraska ,20,Cancer,June,29,2001,89472,
6102,Sibella,Court,Stylist,Sydney,30,Gemini,May,30,1991,173221,
6103,Sibel,Sisman,TV Actress,Istanbul,30,Libra,October,22,1991,179002,
6104,Sibel,Redzep,Pop Singer,Yugoslavia,34,Sagittarius,December,12,1987,170021,
6105,Sibel,Meric,Model,Turkey,37,Gemini,May,27,1984,207100,
6106,Sibel,Kekilli,Movie Actress,Heilbronn,41,Gemini,June,16,1980,67881,
6107,Sibel,Can,Folk Singer,Istanbul,51,Leo,August,1,1970,92936,
6108,Siba,Mtongana,Chef,South Africa,37,Sagittarius,December,10,1984,90589,
6109,Siavash,Shams,Pop Singer,Ahvaz,59,Aquarius,January,26,1963,180916,
6110,Siavash,Ghomayshi,World Music Singer,Iran,76,Gemini,June,11,1945,128380,
6111,Sias,Ebersohn,Rugby Player,South Africa,33,Pisces,February,23,1989,203869,
6112,Siara,Dianda,Instagram Star,Sydney,36,Virgo,September,12,1985,55856,
6113,Siaosi,Key,YouTube Star,Samoa,32,Aries,April,10,1990,155415,
6114,Siannise,Fudge,Reality Star,Bristol,27,Cancer,July,5,1994,9755,
6115,Sianney,Garcia,YouTube Star,Philadelphia,21,Taurus,April,25,2001,6090,
6116,Sianna,Sherman,Fitness Instructor,United States,53,Gemini,May,26,1968,28673,
6117,Sianna,Dwayna,Rapper,Bamako,27,Aries,April,17,1995,75499,
6118,Sianna_22,Sianna_22,TikTok Star,Bakersfield,15,Leo,August,3,2006,26443,
6119,Siananscrivner,Siananscrivner,TikTok Star,Australia,25,Pisces,February,27,1997,25785,
6120,Sian,Williams,Journalist,London,57,Sagittarius,November,28,1964,77132,
6121,Sian,Welby,TV Show Host,Nottinghamshire,35,Virgo,September,3,1986,51129,
6122,Sian,Walton,YouTube Star,Ireland,25,Virgo,September,4,1996,72037,
6123,Sian,Thomas,Movie Actress,England,68,Virgo,September,20,1953,153993,
6124,Sian,Taylor,Voice Actress,London,31,Leo,August,9,1990,48312,
6125,Sian,Ryan,Blogger,England,30,Scorpio,November,2,1991,219446,
6126,Sian,Phillips,Stage Actress,Wales,89,Taurus,May,14,1933,65990,
6127,Sian,Owen,Reality Star,London,24,Capricorn,January,7,1998,70550,
6128,Sian,Morton,YouTube Star,England,21,Libra,September,28,2000,106614,
6129,Sian,W.,Blogger,England,29,Gemini,May,26,1992,187140,
6130,Sian,Lloyd,TV Show Host,Wales,63,Cancer,July,3,1958,127767,
6131,Sian,Lilly,YouTube Star,England,24,Pisces,March,12,1998,24620,
6132,Sian,Hamshaw,Reality Star,England,29,Aries,March,26,1993,149051,
6133,Sian,Gibson,TV Actress,Wales,45,Leo,July,30,1976,68170,
6134,Sian,Gabbidon,Reality Star,England,29,Scorpio,October,28,1992,114805,
6135,Sian,Fuller,Pop Singer,Australia,18,Aries,April,16,2004,32891,
6136,Sian,Evans,Rock Singer,Caerphilly,50,Libra,October,9,1971,142858,
6137,Sian,Elias,Politician,England,73,Pisces,March,13,1949,170779,
6138,Sian,Crehuet,World Music Singer,Havana,28,Scorpio,October,27,1993,65298,
6139,Sian,Brice,Triathlete,England,53,Aries,April,2,1969,201917,
6140,Sian,Bligh,TikTok Star,United States,27,Scorpio,November,5,1994,193175,
6141,Siames,Escalante,Illustrator,Mexico,33,Cancer,June,24,1988,154613,
6142,Siamand,Rahman,Weight Lifter,Tehran,,Aries,March,22,1988,129616,Mar 1
6143,Siamand,Mustafa,YouTube Star,United Arab Emirates,35,Virgo,September,17,1986,102203,
6144,Siamak,Ansari,TV Actor,Tehran,52,Leo,August,3,1969,211931,
6145,Siamak,Abbasi,Composer,Tehran,36,Aries,April,6,1986,209731,
6146,Siale,Piutau,Rugby Player,Auckland,36,Libra,October,13,1985,164661,
6147,Siala,Robson,Pop Singer,Australia,20,Libra,September,28,2001,93618,
6148,Siaki,Sii,TV Actor,Tonga,19,Aries,March,27,2003,104809,
